gameId,player,positionGroupType,shirtNumber,team
23021,"{'id': '28333', 'nickname': 'Keisuke Osako'}",GK,1,"{'id': '832', 'name': 'Sanfrecce Hiroshima'}"
23021,"{'id': '28360', 'nickname': 'Mutsuki Kato'}",AM,51,"{'id': '832', 'name': 'Sanfrecce Hiroshima'}"
23021,"{'id': '2090', 'nickname': 'Hiroki Sakai'}",RB,2,"{'id': '817', 'name': 'Urawa Red Diamonds'}"
23021,"{'id': '28427', 'nickname': 'Ayumi Niekawa'}",GK,16,"{'id': '817', 'name': 'Urawa Red Diamonds'}"
23021,"{'id': '28361', 'nickname': 'Yuki Ohashi'}",AM,77,"{'id': '832', 'name': 'Sanfrecce Hiroshima'}"
23021,"{'id': '28430', 'nickname': 'Marius Høibråten'}",LCB,5,"{'id': '817', 'name': 'Urawa Red Diamonds'}"
23021,"{'id': '8558', 'nickname': 'Shoya Nakajima'}",AM,10,"{'id': '817', 'name': 'Urawa Red Diamonds'}"
23021,"{'id': '28345', 'nickname': 'Takumu Kawamura'}",CM,8,"{'id': '832', 'name': 'Sanfrecce Hiroshima'}"
23021,"{'id': '28362', 'nickname': 'Douglas Vieira'}",CF,9,"{'id': '832', 'name': 'Sanfrecce Hiroshima'}"
23021,"{'id': '20162', 'nickname': 'Yusuke Matsuo'}",RW,24,"{'id': '817', 'name': 'Urawa Red Diamonds'}"
23021,"{'id': '28356', 'nickname': 'Makoto Mitsuta'}",CM,11,"{'id': '832', 'name': 'Sanfrecce Hiroshima'}"
23021,"{'id': '28344', 'nickname': 'Gakuto Notsuda'}",DM,7,"{'id': '832', 'name': 'Sanfrecce Hiroshima'}"
23021,"{'id': '28440', 'nickname': 'Takahiro Sekine'}",LW,14,"{'id': '817', 'name': 'Urawa Red Diamonds'}"
23021,"{'id': '28353', 'nickname': 'Shunki Higashi'}",LWB,24,"{'id': '832', 'name': 'Sanfrecce Hiroshima'}"
23021,"{'id': '28357', 'nickname': 'Motoki Ohara'}",AM,40,"{'id': '832', 'name': 'Sanfrecce Hiroshima'}"
23021,"{'id': '23652', 'nickname': 'Samuel Gustafson'}",DM,11,"{'id': '817', 'name': 'Urawa Red Diamonds'}"
23021,"{'id': '28433', 'nickname': 'Ayumu Ohata'}",LB,66,"{'id': '817', 'name': 'Urawa Red Diamonds'}"
23021,"{'id': '28337', 'nickname': 'Hayato Araki'}",MCB,4,"{'id': '832', 'name': 'Sanfrecce Hiroshima'}"
23021,"{'id': '28346', 'nickname': 'Taishi Matsumoto'}",DM,14,"{'id': '832', 'name': 'Sanfrecce Hiroshima'}"
23021,"{'id': '28429', 'nickname': 'Alexander Scholz'}",RCB,28,"{'id': '817', 'name': 'Urawa Red Diamonds'}"
23021,"{'id': '28432', 'nickname': 'Yota Sato'}",RCB,20,"{'id': '817', 'name': 'Urawa Red Diamonds'}"
23021,"{'id': '28339', 'nickname': 'Tsukasa Shiotani'}",RCB,33,"{'id': '832', 'name': 'Sanfrecce Hiroshima'}"
23021,"{'id': '28358', 'nickname': 'Ezequiel'}",CF,17,"{'id': '832', 'name': 'Sanfrecce Hiroshima'}"
23021,"{'id': '28438', 'nickname': 'Ryoma Watanabe'}",LB,13,"{'id': '817', 'name': 'Urawa Red Diamonds'}"
23021,"{'id': '28451', 'nickname': 'Shinzo Koroki'}",CF,30,"{'id': '817', 'name': 'Urawa Red Diamonds'}"
23021,"{'id': '28343', 'nickname': 'Shuto Nakano'}",RWB,15,"{'id': '832', 'name': 'Sanfrecce Hiroshima'}"
23021,"{'id': '28341', 'nickname': 'Taichi Yamasaki'}",RCB,3,"{'id': '832', 'name': 'Sanfrecce Hiroshima'}"
23021,"{'id': '28435', 'nickname': 'Atsuki Ito'}",CM,3,"{'id': '817', 'name': 'Urawa Red Diamonds'}"
23021,"{'id': '28437', 'nickname': 'Ken Iwao'}",CM,6,"{'id': '817', 'name': 'Urawa Red Diamonds'}"
23021,"{'id': '28359', 'nickname': 'Pieros Sotiriou'}",CF,20,"{'id': '832', 'name': 'Sanfrecce Hiroshima'}"
23021,"{'id': '28426', 'nickname': 'Shusaku Nishikawa'}",GK,1,"{'id': '817', 'name': 'Urawa Red Diamonds'}"
23021,"{'id': '28448', 'nickname': 'Thiago'}",CF,12,"{'id': '817', 'name': 'Urawa Red Diamonds'}"
23022,"{'id': '28292', 'nickname': 'Tsukasa Morishima'}",CM,14,"{'id': '827', 'name': 'Nagoya Grampus'}"
23022,"{'id': '28279', 'nickname': 'Takuji Yonemoto'}",DM,6,"{'id': '827', 'name': 'Nagoya Grampus'}"
23022,"{'id': '28125', 'nickname': 'Yuta Higuchi'}",RM,14,"{'id': '816', 'name': 'Kashima Antlers'}"
23022,"{'id': '28275', 'nickname': 'Ryosuke Yamanaka'}",CM,66,"{'id': '827', 'name': 'Nagoya Grampus'}"
23022,"{'id': '28285', 'nickname': 'Katsuhiro Nakayama'}",RM,27,"{'id': '827', 'name': 'Nagoya Grampus'}"
23022,"{'id': '28129', 'nickname': 'Hayato Nakama'}",LM,33,"{'id': '816', 'name': 'Kashima Antlers'}"
23022,"{'id': '28135', 'nickname': 'Yuma Suzuki'}",CF,40,"{'id': '816', 'name': 'Kashima Antlers'}"
23022,"{'id': '28273', 'nickname': 'Kennedy Egbus Mikuni'}",MCB,20,"{'id': '827', 'name': 'Nagoya Grampus'}"
23022,"{'id': '28296', 'nickname': 'Kensuke Nagai'}",CF,18,"{'id': '827', 'name': 'Nagoya Grampus'}"
23022,"{'id': '28131', 'nickname': 'Shoma Doi'}",AM,8,"{'id': '816', 'name': 'Kashima Antlers'}"
23022,"{'id': '28136', 'nickname': 'Yuki Kakita'}",CF,37,"{'id': '816', 'name': 'Kashima Antlers'}"
23022,"{'id': '28271', 'nickname': 'Yuki Nogami'}",RCB,2,"{'id': '827', 'name': 'Nagoya Grampus'}"
23022,"{'id': '28267', 'nickname': 'Yohei Takeda'}",GK,16,"{'id': '827', 'name': 'Nagoya Grampus'}"
23022,"{'id': '28119', 'nickname': 'Koki Anzai'}",LB,2,"{'id': '816', 'name': 'Kashima Antlers'}"
23022,"{'id': '28132', 'nickname': 'Shintaro Nago'}",AM,30,"{'id': '816', 'name': 'Kashima Antlers'}"
23022,"{'id': '28265', 'nickname': 'Mitchell Langerak'}",GK,1,"{'id': '827', 'name': 'Nagoya Grampus'}"
23022,"{'id': '28297', 'nickname': 'Patric'}",CF,10,"{'id': '827', 'name': 'Nagoya Grampus'}"
23022,"{'id': '28117', 'nickname': 'Ikuma Sekigawa'}",LCB,5,"{'id': '816', 'name': 'Kashima Antlers'}"
23022,"{'id': '28121', 'nickname': 'Hidehiro Sugai'}",RB,16,"{'id': '816', 'name': 'Kashima Antlers'}"
23022,"{'id': '28294', 'nickname': 'Kasper Junker'}",CF,77,"{'id': '827', 'name': 'Nagoya Grampus'}"
23022,"{'id': '28122', 'nickname': 'Kimito Nono'}",RB,32,"{'id': '816', 'name': 'Kashima Antlers'}"
23022,"{'id': '28128', 'nickname': 'Tomoya Fujii'}",LM,15,"{'id': '816', 'name': 'Kashima Antlers'}"
23022,"{'id': '28286', 'nickname': 'Tojiro Kubo'}",RWB,25,"{'id': '827', 'name': 'Nagoya Grampus'}"
23022,"{'id': '28289', 'nickname': 'Masahito Ono'}",LM,41,"{'id': '827', 'name': 'Nagoya Grampus'}"
23022,"{'id': '28137', 'nickname': 'Kei Chinen'}",CM,13,"{'id': '816', 'name': 'Kashima Antlers'}"
23022,"{'id': '28134', 'nickname': 'Guilherme Parede'}",RW,77,"{'id': '816', 'name': 'Kashima Antlers'}"
23022,"{'id': '28288', 'nickname': 'Ryuji Izumi'}",LWB,7,"{'id': '827', 'name': 'Nagoya Grampus'}"
23022,"{'id': '28281', 'nickname': 'Haruki Yoshida'}",DM,5,"{'id': '827', 'name': 'Nagoya Grampus'}"
23022,"{'id': '28124', 'nickname': 'Kaishu Sano'}",CM,25,"{'id': '816', 'name': 'Kashima Antlers'}"
23022,"{'id': '28278', 'nickname': 'Sho Inagaki'}",DM,15,"{'id': '827', 'name': 'Nagoya Grampus'}"
23022,"{'id': '28113', 'nickname': 'Tomoki Hayakawa'}",GK,1,"{'id': '816', 'name': 'Kashima Antlers'}"
23022,"{'id': '28133', 'nickname': 'Aleksandar Cavric'}",CF,7,"{'id': '816', 'name': 'Kashima Antlers'}"
23022,"{'id': '28272', 'nickname': 'Shion Inoue'}",LCB,4,"{'id': '827', 'name': 'Nagoya Grampus'}"
23022,"{'id': '28282', 'nickname': 'Ken Masui'}",M,17,"{'id': '827', 'name': 'Nagoya Grampus'}"
23022,"{'id': '9577', 'nickname': 'Naomichi Ueda'}",RCB,55,"{'id': '816', 'name': 'Kashima Antlers'}"
23022,"{'id': '28115', 'nickname': 'Taiki Yamada'}",GK,31,"{'id': '816', 'name': 'Kashima Antlers'}"
23023,"{'id': '28103', 'nickname': 'Rei Hirakawa'}",LW,37,"{'id': '826', 'name': 'Júbilo Iwata'}"
23023,"{'id': '28461', 'nickname': 'Gotoku Sakai'}",RB,24,"{'id': '831', 'name': 'Vissel Kobe'}"
23023,"{'id': '28479', 'nickname': 'Jean Patric'}",LW,26,"{'id': '831', 'name': 'Vissel Kobe'}"
23023,"{'id': '4230', 'nickname': 'Eiji Kawashima'}",GK,1,"{'id': '826', 'name': 'Júbilo Iwata'}"
23023,"{'id': '28110', 'nickname': 'Ryo Germain'}",CF,11,"{'id': '826', 'name': 'Júbilo Iwata'}"
23023,"{'id': '28457', 'nickname': 'Tetsushi Yamakawa'}",RCB,4,"{'id': '831', 'name': 'Vissel Kobe'}"
23023,"{'id': '28464', 'nickname': 'Rikuto Hirose'}",RB,23,"{'id': '831', 'name': 'Vissel Kobe'}"
23023,"{'id': '28096', 'nickname': 'Hiroto Uemura'}",RB,50,"{'id': '826', 'name': 'Júbilo Iwata'}"
23023,"{'id': '18007', 'nickname': 'Matheus Peixoto'}",CF,99,"{'id': '826', 'name': 'Júbilo Iwata'}"
23023,"{'id': '4061', 'nickname': 'Thuler'}",LCB,3,"{'id': '831', 'name': 'Vissel Kobe'}"
23023,"{'id': '28481', 'nickname': 'Taisei Miyashiro'}",CF,9,"{'id': '831', 'name': 'Vissel Kobe'}"
23023,"{'id': '28087', 'nickname': 'Makito Ito'}",RCB,6,"{'id': '826', 'name': 'Júbilo Iwata'}"
23023,"{'id': '28098', 'nickname': 'Shun Nakamura'}",CM,25,"{'id': '826', 'name': 'Júbilo Iwata'}"
23023,"{'id': '28462', 'nickname': 'Ryo Hatsuse'}",LB,19,"{'id': '831', 'name': 'Vissel Kobe'}"
23023,"{'id': '28459', 'nickname': 'Yuki Honda'}",LCB,15,"{'id': '831', 'name': 'Vissel Kobe'}"
23023,"{'id': '28085', 'nickname': 'Ricardo Graça'}",LCB,36,"{'id': '826', 'name': 'Júbilo Iwata'}"
23023,"{'id': '28104', 'nickname': 'Shota Kaneko'}",AM,40,"{'id': '826', 'name': 'Júbilo Iwata'}"
23023,"{'id': '28467', 'nickname': 'Hotaru Yamaguchi'}",CM,96,"{'id': '831', 'name': 'Vissel Kobe'}"
23023,"{'id': '28453', 'nickname': 'Powell Obinna Obi'}",GK,50,"{'id': '831', 'name': 'Vissel Kobe'}"
23023,"{'id': '28090', 'nickname': 'Ko Matsubara'}",LB,4,"{'id': '826', 'name': 'Júbilo Iwata'}"
23023,"{'id': '28107', 'nickname': 'Yosuke Furukawa'}",LW,31,"{'id': '826', 'name': 'Júbilo Iwata'}"
23023,"{'id': '28469', 'nickname': 'Takahiro Ogihara'}",CM,6,"{'id': '831', 'name': 'Vissel Kobe'}"
23023,"{'id': '28458', 'nickname': 'Ryuho Kikuchi'}",RCB,81,"{'id': '831', 'name': 'Vissel Kobe'}"
23023,"{'id': '28100', 'nickname': 'Léo Gomes'}",CM,16,"{'id': '826', 'name': 'Júbilo Iwata'}"
23023,"{'id': '28093', 'nickname': 'Shunsuke Nishikubo'}",RB,26,"{'id': '826', 'name': 'Júbilo Iwata'}"
23023,"{'id': '28472', 'nickname': 'Yosuke Ideguchi'}",CM,7,"{'id': '831', 'name': 'Vissel Kobe'}"
23023,"{'id': '28463', 'nickname': 'Nanasei Iino'}",RB,2,"{'id': '831', 'name': 'Vissel Kobe'}"
23023,"{'id': '28099', 'nickname': 'Rikiya Uehara'}",CM,7,"{'id': '826', 'name': 'Júbilo Iwata'}"
23023,"{'id': '28081', 'nickname': 'Ryuki Miura'}",GK,21,"{'id': '826', 'name': 'Júbilo Iwata'}"
23023,"{'id': '28475', 'nickname': 'Daiju Sasaki'}",RW,22,"{'id': '831', 'name': 'Vissel Kobe'}"
23023,"{'id': '28101', 'nickname': 'Masaya Matsumoto'}",RW,14,"{'id': '826', 'name': 'Júbilo Iwata'}"
23023,"{'id': '28086', 'nickname': 'Kaito Suzuki'}",RCB,15,"{'id': '826', 'name': 'Júbilo Iwata'}"
23023,"{'id': '28482', 'nickname': 'Yuya Osako'}",CF,10,"{'id': '831', 'name': 'Vissel Kobe'}"
23023,"{'id': '28106', 'nickname': 'Hiroki Yamada'}",AM,10,"{'id': '826', 'name': 'Júbilo Iwata'}"
23023,"{'id': '28452', 'nickname': 'Daiya Maekawa'}",GK,1,"{'id': '831', 'name': 'Vissel Kobe'}"
23023,"{'id': '28478', 'nickname': 'Koya Yuruki'}",LW,14,"{'id': '831', 'name': 'Vissel Kobe'}"
23024,"{'id': '27940', 'nickname': 'Masaya Tashiro'}",LCB,37,"{'id': '833', 'name': 'Avispa Fukuoka'}"
23024,"{'id': '27950', 'nickname': 'Daiki Matsuoka'}",CM,88,"{'id': '833', 'name': 'Avispa Fukuoka'}"
23024,"{'id': '28065', 'nickname': 'Takuma Arano'}",CM,27,"{'id': '815', 'name': 'Hokkaido Consadole Sapporo'}"
23024,"{'id': '28069', 'nickname': 'Katsuyuki Tanaka'}",RM,37,"{'id': '815', 'name': 'Hokkaido Consadole Sapporo'}"
23024,"{'id': '27944', 'nickname': 'Yota Maejima'}",RWB,29,"{'id': '833', 'name': 'Avispa Fukuoka'}"
23024,"{'id': '27960', 'nickname': 'Hisashi Jogo'}",CF,10,"{'id': '833', 'name': 'Avispa Fukuoka'}"
23024,"{'id': '28067', 'nickname': 'Hiroki Miyazawa'}",CM,10,"{'id': '815', 'name': 'Hokkaido Consadole Sapporo'}"
23024,"{'id': '28052', 'nickname': 'Kojiro Nakano'}",GK,34,"{'id': '815', 'name': 'Hokkaido Consadole Sapporo'}"
23024,"{'id': '27947', 'nickname': 'Masato Shigemi'}",CM,30,"{'id': '833', 'name': 'Avispa Fukuoka'}"
23024,"{'id': '27932', 'nickname': 'Masaaki Murakami'}",GK,31,"{'id': '833', 'name': 'Avispa Fukuoka'}"
23024,"{'id': '28070', 'nickname': 'Daiki Suga'}",LWB,4,"{'id': '815', 'name': 'Hokkaido Consadole Sapporo'}"
23024,"{'id': '28060', 'nickname': 'Shota Nishino'}",RCB,47,"{'id': '815', 'name': 'Hokkaido Consadole Sapporo'}"
23024,"{'id': '27946', 'nickname': 'Hiroyuki Mae'}",CM,6,"{'id': '833', 'name': 'Avispa Fukuoka'}"
23024,"{'id': '27943', 'nickname': 'Masashi Kamekawa'}",LB,19,"{'id': '833', 'name': 'Avispa Fukuoka'}"
23024,"{'id': '28076', 'nickname': 'Yoshiaki Komai'}",RW,14,"{'id': '815', 'name': 'Hokkaido Consadole Sapporo'}"
23024,"{'id': '27942', 'nickname': 'Itsuki Oda'}",LWB,16,"{'id': '833', 'name': 'Avispa Fukuoka'}"
23024,"{'id': '27951', 'nickname': 'Yuji Kitajima'}",LM,25,"{'id': '833', 'name': 'Avispa Fukuoka'}"
23024,"{'id': '28074', 'nickname': 'Supachok Sarachat'}",LW,19,"{'id': '815', 'name': 'Hokkaido Consadole Sapporo'}"
23024,"{'id': '27954', 'nickname': 'Kazuya Konno'}",RW,8,"{'id': '833', 'name': 'Avispa Fukuoka'}"
23024,"{'id': '28054', 'nickname': 'Takanori Sugeno'}",GK,1,"{'id': '815', 'name': 'Hokkaido Consadole Sapporo'}"
23024,"{'id': '28066', 'nickname': 'Yuki Kobayashi'}",CF,99,"{'id': '815', 'name': 'Hokkaido Consadole Sapporo'}"
23024,"{'id': '27953', 'nickname': 'Yuto Iwasaki'}",LW,18,"{'id': '833', 'name': 'Avispa Fukuoka'}"
23024,"{'id': '28057', 'nickname': 'Seiya Baba'}",RCB,88,"{'id': '815', 'name': 'Hokkaido Consadole Sapporo'}"
23024,"{'id': '2096', 'nickname': 'Musashi Suzuki'}",CF,7,"{'id': '815', 'name': 'Hokkaido Consadole Sapporo'}"
23024,"{'id': '27933', 'nickname': 'Takumi Nagaishi'}",GK,1,"{'id': '833', 'name': 'Avispa Fukuoka'}"
23024,"{'id': '27958', 'nickname': 'Wellington'}",CF,17,"{'id': '833', 'name': 'Avispa Fukuoka'}"
23024,"{'id': '28056', 'nickname': 'Daihachi Okamura'}",MCB,50,"{'id': '815', 'name': 'Hokkaido Consadole Sapporo'}"
23024,"{'id': '28073', 'nickname': 'Yuya Asano'}",AM,18,"{'id': '815', 'name': 'Hokkaido Consadole Sapporo'}"
23024,"{'id': '27941', 'nickname': 'Seiya Inoue'}",RCB,4,"{'id': '833', 'name': 'Avispa Fukuoka'}"
23024,"{'id': '27945', 'nickname': 'Masato Yuzawa'}",RB,2,"{'id': '833', 'name': 'Avispa Fukuoka'}"
23024,"{'id': '28058', 'nickname': 'Toya Nakamura'}",LCB,6,"{'id': '815', 'name': 'Hokkaido Consadole Sapporo'}"
23024,"{'id': '28075', 'nickname': 'Ryota Aoki'}",AM,11,"{'id': '815', 'name': 'Hokkaido Consadole Sapporo'}"
23024,"{'id': '27937', 'nickname': 'Tatsuki Nara'}",MCB,3,"{'id': '833', 'name': 'Avispa Fukuoka'}"
23024,"{'id': '27956', 'nickname': 'Takeshi Kanamori'}",CF,7,"{'id': '833', 'name': 'Avispa Fukuoka'}"
23024,"{'id': '28068', 'nickname': 'Tomoki Kondo'}",RWB,33,"{'id': '815', 'name': 'Hokkaido Consadole Sapporo'}"
23024,"{'id': '28071', 'nickname': 'Tatsuya Hasegawa'}",LM,16,"{'id': '815', 'name': 'Hokkaido Consadole Sapporo'}"
23025,"{'id': '28313', 'nickname': 'So Kawahara'}",CM,5,"{'id': '834', 'name': 'Sagan Tosu'}"
23025,"{'id': '28308', 'nickname': 'Taichi Kikuchi'}",LB,23,"{'id': '834', 'name': 'Sagan Tosu'}"
23025,"{'id': '27925', 'nickname': 'Yota Komi'}",LW,16,"{'id': '825', 'name': 'Albirex Niigata'}"
23025,"{'id': '28323', 'nickname': 'Ryonosuke Kabayama'}",LM,41,"{'id': '834', 'name': 'Sagan Tosu'}"
23025,"{'id': '27903', 'nickname': 'Ryosuke Kojima'}",GK,1,"{'id': '825', 'name': 'Albirex Niigata'}"
23025,"{'id': '27930', 'nickname': 'Koji Suzuki'}",CF,9,"{'id': '825', 'name': 'Albirex Niigata'}"
23025,"{'id': '28330', 'nickname': 'Marcelo Ryan'}",CF,99,"{'id': '834', 'name': 'Sagan Tosu'}"
23025,"{'id': '27912', 'nickname': 'Soya Fujiwara'}",RB,25,"{'id': '825', 'name': 'Albirex Niigata'}"
23025,"{'id': '27921', 'nickname': 'Motoki Hasegawa'}",AM,14,"{'id': '825', 'name': 'Albirex Niigata'}"
23025,"{'id': '28298', 'nickname': 'Il Gyu Park'}",GK,71,"{'id': '834', 'name': 'Sagan Tosu'}"
23025,"{'id': '28325', 'nickname': 'Yuki Horigome'}",CF,21,"{'id': '834', 'name': 'Sagan Tosu'}"
23025,"{'id': '27909', 'nickname': 'Michael James Fitzgerald'}",RCB,5,"{'id': '825', 'name': 'Albirex Niigata'}"
23025,"{'id': '27922', 'nickname': 'Yoshiaki Takagi'}",AM,33,"{'id': '825', 'name': 'Albirex Niigata'}"
23025,"{'id': '28311', 'nickname': 'Wataru Harada'}",RB,42,"{'id': '834', 'name': 'Sagan Tosu'}"
23025,"{'id': '28314', 'nickname': 'Kohei Tezuka'}",DM,7,"{'id': '834', 'name': 'Sagan Tosu'}"
23025,"{'id': '13816', 'nickname': 'Thomas Deng'}",LCB,3,"{'id': '825', 'name': 'Albirex Niigata'}"
23025,"{'id': '27924', 'nickname': 'Danilo Gomes'}",LW,17,"{'id': '825', 'name': 'Albirex Niigata'}"
23025,"{'id': '28304', 'nickname': 'Kosuke Yamazaki'}",RCB,2,"{'id': '834', 'name': 'Sagan Tosu'}"
23025,"{'id': '28328', 'nickname': 'Cayman Togashi'}",CF,22,"{'id': '834', 'name': 'Sagan Tosu'}"
23025,"{'id': '27913', 'nickname': 'Naoto Arai'}",LB,2,"{'id': '825', 'name': 'Albirex Niigata'}"
23025,"{'id': '27908', 'nickname': 'Fumiya Hayakawa'}",RCB,18,"{'id': '825', 'name': 'Albirex Niigata'}"
23025,"{'id': '28305', 'nickname': 'Tae Hyeon Kim'}",LCB,20,"{'id': '834', 'name': 'Sagan Tosu'}"
23025,"{'id': '28306', 'nickname': 'Katsunori Ueebisu'}",RCB,16,"{'id': '834', 'name': 'Sagan Tosu'}"
23025,"{'id': '27918', 'nickname': 'Eiji Miyamoto'}",CM,8,"{'id': '825', 'name': 'Albirex Niigata'}"
23025,"{'id': '27904', 'nickname': 'Koto Abe'}",GK,21,"{'id': '825', 'name': 'Albirex Niigata'}"
23025,"{'id': '28309', 'nickname': 'Yusuke Maruhashi'}",LB,28,"{'id': '834', 'name': 'Sagan Tosu'}"
23025,"{'id': '28329', 'nickname': 'Ayumu Yokoyama'}",CF,13,"{'id': '834', 'name': 'Sagan Tosu'}"
23025,"{'id': '27917', 'nickname': 'Hiroki Akiyama'}",CM,6,"{'id': '825', 'name': 'Albirex Niigata'}"
23025,"{'id': '27911', 'nickname': 'Yuto Horigome'}",LB,31,"{'id': '825', 'name': 'Albirex Niigata'}"
23025,"{'id': '28319', 'nickname': 'Yoichi Naganuma'}",RM,88,"{'id': '834', 'name': 'Sagan Tosu'}"
23025,"{'id': '28331', 'nickname': 'Vinícius Araújo'}",CF,11,"{'id': '834', 'name': 'Sagan Tosu'}"
23025,"{'id': '27927', 'nickname': 'Eitaro Matsuda'}",RW,22,"{'id': '825', 'name': 'Albirex Niigata'}"
23025,"{'id': '27916', 'nickname': 'Yuzuru Shimada'}",DM,20,"{'id': '825', 'name': 'Albirex Niigata'}"
23025,"{'id': '28316', 'nickname': 'Akito Fukuta'}",CM,6,"{'id': '834', 'name': 'Sagan Tosu'}"
23025,"{'id': '28302', 'nickname': 'Masahiro Okamoto'}",GK,31,"{'id': '834', 'name': 'Sagan Tosu'}"
23025,"{'id': '27928', 'nickname': 'Kaito Taniguchi'}",AM,7,"{'id': '825', 'name': 'Albirex Niigata'}"
23026,"{'id': '27971', 'nickname': 'Seiya Maikuma'}",RB,2,"{'id': '830', 'name': 'Cerezo Osaka'}"
23026,"{'id': '27977', 'nickname': 'Masaya Shibayama'}",RM,48,"{'id': '830', 'name': 'Cerezo Osaka'}"
23026,"{'id': '27995', 'nickname': 'Henrique Trevisan'}",LCB,44,"{'id': '819', 'name': 'FC Tokyo'}"
23026,"{'id': '28002', 'nickname': 'Kosuke Shirai'}",RB,99,"{'id': '819', 'name': 'FC Tokyo'}"
23026,"{'id': '27967', 'nickname': 'Koji Toriumi'}",RCB,24,"{'id': '830', 'name': 'Cerezo Osaka'}"
23026,"{'id': '15796', 'nickname': 'Vitor Bueno'}",AM,55,"{'id': '830', 'name': 'Cerezo Osaka'}"
23026,"{'id': '28001', 'nickname': 'Kashif Bangnagande'}",LB,49,"{'id': '819', 'name': 'FC Tokyo'}"
23026,"{'id': '28005', 'nickname': 'Kei Koizumi'}",DM,37,"{'id': '819', 'name': 'FC Tokyo'}"
23026,"{'id': '27970', 'nickname': 'Kakeru Funaki'}",LCB,14,"{'id': '830', 'name': 'Cerezo Osaka'}"
23026,"{'id': '27979', 'nickname': 'Hirotaka Tameda'}",LM,19,"{'id': '830', 'name': 'Cerezo Osaka'}"
23026,"{'id': '28007', 'nickname': 'Kuryu Matsuki'}",CM,7,"{'id': '819', 'name': 'FC Tokyo'}"
23026,"{'id': '28014', 'nickname': 'Keigo Higashi'}",AM,10,"{'id': '819', 'name': 'FC Tokyo'}"
23026,"{'id': '27969', 'nickname': 'Kyohei Noborizato'}",LB,6,"{'id': '830', 'name': 'Cerezo Osaka'}"
23026,"{'id': '27978', 'nickname': 'Satoki Uejo'}",LM,7,"{'id': '830', 'name': 'Cerezo Osaka'}"
23026,"{'id': '28013', 'nickname': 'Ryotaro Araki'}",CM,71,"{'id': '819', 'name': 'FC Tokyo'}"
23026,"{'id': '27991', 'nickname': 'Taishi Brandon Nozawa'}",GK,41,"{'id': '819', 'name': 'FC Tokyo'}"
23026,"{'id': '27975', 'nickname': 'Hiroaki Okuno'}",CM,25,"{'id': '830', 'name': 'Cerezo Osaka'}"
23026,"{'id': '27963', 'nickname': 'Keisuke Shimizu'}",GK,31,"{'id': '830', 'name': 'Cerezo Osaka'}"
23026,"{'id': '28008', 'nickname': 'Riki Harakawa'}",CM,40,"{'id': '819', 'name': 'FC Tokyo'}"
23026,"{'id': '27996', 'nickname': 'Masato Morishige'}",RCB,3,"{'id': '819', 'name': 'FC Tokyo'}"
23026,"{'id': '27964', 'nickname': 'Shunta Tanaka'}",CM,10,"{'id': '830', 'name': 'Cerezo Osaka'}"
23026,"{'id': '27965', 'nickname': 'Ryuya Nishio'}",RCB,33,"{'id': '830', 'name': 'Cerezo Osaka'}"
23026,"{'id': '28018', 'nickname': 'Teruhito Nakagawa'}",RW,39,"{'id': '819', 'name': 'FC Tokyo'}"
23026,"{'id': '27981', 'nickname': 'Shinji Kagawa'}",CM,8,"{'id': '830', 'name': 'Cerezo Osaka'}"
23026,"{'id': '27972', 'nickname': 'Hayato Okuda'}",RB,16,"{'id': '830', 'name': 'Cerezo Osaka'}"
23026,"{'id': '28019', 'nickname': 'Diego Oliveira'}",CF,9,"{'id': '819', 'name': 'FC Tokyo'}"
23026,"{'id': '27976', 'nickname': 'Lucas Fernandes'}",RW,77,"{'id': '830', 'name': 'Cerezo Osaka'}"
23026,"{'id': '27990', 'nickname': 'Go Hatano'}",GK,13,"{'id': '819', 'name': 'FC Tokyo'}"
23026,"{'id': '28012', 'nickname': 'Kota Tawaratsumida'}",LW,33,"{'id': '819', 'name': 'FC Tokyo'}"
23026,"{'id': '27985', 'nickname': 'Léo Ceará'}",CF,9,"{'id': '830', 'name': 'Cerezo Osaka'}"
23026,"{'id': '13798', 'nickname': 'Yuto Nagatomo'}",RB,5,"{'id': '819', 'name': 'FC Tokyo'}"
23026,"{'id': '28010', 'nickname': 'Soma Anzai'}",CM,38,"{'id': '819', 'name': 'FC Tokyo'}"
23026,"{'id': '27962', 'nickname': 'Jin Hyeon Kim'}",GK,21,"{'id': '830', 'name': 'Cerezo Osaka'}"
23026,"{'id': '27982', 'nickname': 'Capixaba'}",LW,27,"{'id': '830', 'name': 'Cerezo Osaka'}"
23026,"{'id': '27997', 'nickname': 'Kanta Doi'}",RCB,32,"{'id': '819', 'name': 'FC Tokyo'}"
23026,"{'id': '28017', 'nickname': 'Jája Silva'}",LW,70,"{'id': '819', 'name': 'FC Tokyo'}"
23027,"{'id': '28258', 'nickname': 'Byron Vásquez'}",RM,39,"{'id': '821', 'name': 'FC Machida Zelvia'}"
23027,"{'id': '28231', 'nickname': 'Koki Fukui'}",GK,42,"{'id': '821', 'name': 'FC Machida Zelvia'}"
23027,"{'id': '28037', 'nickname': 'Takeru Kishimoto'}",RW,15,"{'id': '829', 'name': 'Gamba Osaka'}"
23027,"{'id': '28030', 'nickname': 'Shota Fukuoka'}",RCB,2,"{'id': '829', 'name': 'Gamba Osaka'}"
